user_id,session_date,session_length_minutes
user_2913,2025-06-01,8
user_2913,2025-06-12,6
user_2913,2025-05-29,7
user_2913,2025-07-01,11
user_2913,2025-06-06,28
user_2913,2025-06-06,21
user_2913,2025-06-19,9
user_2913,2025-05-30,1
user_2913,2025-06-13,21
user_2913,2025-06-06,53
user_2914,2025-06-01,4
user_2914,2025-06-04,4
user_2914,2025-06-05,42
user_2914,2025-05-26,5
user_2914,2025-06-06,24
user_2914,2025-06-03,2
user_2914,2025-05-28,47
user_2914,2025-06-12,59
user_2914,2025-05-31,11
user_2914,2025-05-28,14
user_2914,2025-06-12,5
user_2914,2025-05-27,27
user_2914,2025-06-06,35
user_2914,2025-06-08,10
user_2914,2025-05-27,25
user_2914,2025-06-16,3
user_2915,2025-06-01,1
user_2915,2025-05-29,13
user_2915,2025-05-26,10
user_2915,2025-05-26,4
user_2915,2025-06-03,9
user_2915,2025-06-01,9
user_2915,2025-06-03,1
user_2915,2025-05-27,90
user_2915,2025-05-26,1
user_2915,2025-05-31,6
user_2915,2025-06-01,64
user_2915,2025-05-26,11
user_2915,2025-06-08,3
user_2915,2025-06-06,10
user_2916,2025-05-17,13
user_2916,2025-05-13,11
user_2916,2025-05-25,45
user_2916,2025-05-21,35
user_2916,2025-05-19,4
user_2916,2025-05-24,24
user_2916,2025-05-12,13
user_2916,2025-06-08,83
user_2916,2025-05-18,25
user_2916,2025-05-12,6
user_2916,2025-05-24,21
user_2916,2025-05-22,23
user_2916,2025-05-17,55
user_2916,2025-05-16,46
user_2916,2025-05-12,37
user_2916,2025-05-15,21
user_2917,2025-05-05,13
user_2917,2025-05-10,7
user_2917,2025-05-10,7
user_2917,2025-05-25,16
user_2917,2025-05-08,12
user_2917,2025-05-25,10
user_2917,2025-05-10,8
user_2918,2025-06-16,9
user_2918,2025-06-05,21
user_2918,2025-06-19,1
user_2918,2025-06-13,46
user_2918,2025-06-03,45
user_2918,2025-06-04,115
user_2918,2025-06-10,26
user_2918,2025-06-03,2
user_2918,2025-06-06,8
user_2918,2025-06-03,62
user_2919,2025-06-21,68
user_2919,2025-06-18,41
user_2919,2025-06-19,1
user_2919,2025-06-18,24
user_2919,2025-06-18,1
user_2919,2025-07-01,21
user_2919,2025-06-25,1
user_2919,2025-06-17,30
user_2919,2025-06-21,21
user_2919,2025-06-17,25
user_2919,2025-06-19,54
user_2919,2025-06-21,8
user_2919,2025-06-20,20
user_2919,2025-06-18,1
user_2919,2025-06-28,58
user_2919,2025-06-30,5
user_2919,2025-06-21,4
user_2919,2025-06-28,5
user_2919,2025-06-25,36
user_2920,2025-06-09,31
user_2920,2025-06-17,2
user_2920,2025-06-17,1
user_2920,2025-06-18,2
user_2920,2025-06-09,8
user_2920,2025-06-09,27
user_2920,2025-06-19,15
user_2920,2025-06-14,7
user_2920,2025-06-06,8
user_2920,2025-06-06,40
user_2920,2025-06-16,77
user_2920,2025-06-08,21
user_2920,2025-06-08,20
user_2921,2025-05-27,14
user_2921,2025-05-21,1
user_2921,2025-05-19,7
user_2921,2025-05-24,6
user_2921,2025-05-17,37
user_2921,2025-06-01,7
user_2921,2025-05-15,13
user_2921,2025-05-21,40
user_2921,2025-05-22,57
user_2921,2025-05-21,22
user_2921,2025-05-21,7
user_2921,2025-05-15,31
user_2921,2025-06-07,26
user_2921,2025-05-18,33
user_2921,2025-05-24,22
user_2922,2025-06-21,21
user_2922,2025-06-27,10
user_2922,2025-06-14,51
user_2922,2025-06-27,15
user_2922,2025-06-17,82
user_2922,2025-06-13,54
user_2922,2025-06-18,2
user_2922,2025-06-17,27
user_2923,2025-06-22,19
user_2923,2025-06-16,3
user_2923,2025-06-07,10
user_2923,2025-06-06,6
user_2923,2025-06-22,1
user_2923,2025-06-05,23
user_2923,2025-06-09,29
user_2923,2025-07-01,6
user_2923,2025-06-05,12
user_2923,2025-06-12,9
user_2923,2025-06-13,3
user_2923,2025-06-18,22
user_2923,2025-06-17,7
user_2924,2025-05-19,9
user_2924,2025-05-23,17
user_2924,2025-05-30,1
user_2924,2025-05-23,8
user_2924,2025-06-01,8
user_2924,2025-05-21,5
user_2924,2025-05-18,16
user_2924,2025-05-20,4
user_2924,2025-05-21,3
user_2924,2025-06-05,51
user_2924,2025-05-17,1
user_2924,2025-06-10,7
user_2924,2025-05-17,50
user_2924,2025-06-05,1
user_2924,2025-05-17,33
user_2924,2025-05-18,22
user_2924,2025-05-15,36
user_2924,2025-05-20,12
user_2924,2025-05-31,12
user_2924,2025-05-16,14
user_2924,2025-05-21,11
user_2924,2025-05-17,3
user_2924,2025-05-30,19
user_2924,2025-05-15,36
user_2925,2025-06-13,71
user_2925,2025-06-14,1
user_2925,2025-06-12,33
user_2925,2025-06-12,30
user_2925,2025-06-29,7
user_2925,2025-06-25,34
user_2925,2025-06-27,4
user_2925,2025-06-17,1
user_2925,2025-06-19,11
user_2926,2025-06-24,26
user_2926,2025-06-23,5
user_2926,2025-06-26,87
user_2926,2025-06-17,4
user_2926,2025-06-23,18
user_2926,2025-06-26,1
user_2926,2025-06-18,57
user_2926,2025-06-17,10
user_2926,2025-06-25,7
user_2926,2025-06-19,6
user_2926,2025-06-20,9
user_2926,2025-06-18,38
user_2926,2025-07-01,1
user_2926,2025-07-01,35
user_2926,2025-06-26,38
user_2926,2025-07-01,1
user_2926,2025-06-25,21
user_2926,2025-06-17,2
user_2927,2025-05-28,7
user_2927,2025-06-09,2
user_2927,2025-05-30,12
user_2927,2025-05-31,1
user_2927,2025-06-03,1
user_2927,2025-05-30,6
user_2927,2025-05-26,26
user_2927,2025-05-29,22
user_2927,2025-05-25,16
user_2927,2025-05-24,37
user_2927,2025-05-29,8
user_2927,2025-05-30,48
user_2927,2025-06-06,3
user_2927,2025-06-06,9
user_2927,2025-05-28,28
user_2928,2025-05-08,45
user_2928,2025-05-14,39
user_2928,2025-05-09,23
user_2928,2025-05-21,4
user_2928,2025-05-06,20
user_2928,2025-05-14,1
user_2928,2025-05-11,16
user_2928,2025-05-08,2
user_2928,2025-05-22,51
user_2928,2025-05-11,2
user_2928,2025-05-11,6
user_2928,2025-05-12,1
user_2928,2025-05-26,1
user_2928,2025-05-11,21
user_2929,2025-06-21,13
user_2929,2025-06-16,9
user_2929,2025-06-16,1
user_2929,2025-06-15,11
user_2929,2025-06-28,83
user_2929,2025-06-23,7
user_2929,2025-06-17,23
user_2929,2025-06-15,6
user_2929,2025-06-26,11
user_2929,2025-06-21,74
user_2929,2025-06-20,18
user_2929,2025-06-26,14
user_2929,2025-06-18,74
user_2929,2025-06-18,2
user_2929,2025-06-18,17
user_2930,2025-06-24,3
user_2930,2025-06-27,44
user_2930,2025-06-21,20
user_2930,2025-06-21,6
user_2930,2025-06-23,15
user_2930,2025-06-27,4
user_2930,2025-06-19,29
user_2930,2025-06-26,7
user_2930,2025-06-19,2
user_2930,2025-06-24,13
user_2930,2025-06-23,16
user_2930,2025-06-30,40
user_2930,2025-06-28,2
user_2930,2025-06-20,9
user_2930,2025-06-22,21
user_2931,2025-06-23,48
user_2931,2025-06-19,8
user_2931,2025-06-19,3
user_2931,2025-06-14,10
user_2931,2025-06-24,25
user_2931,2025-06-23,9
user_2931,2025-06-14,1
user_2931,2025-06-23,10
user_2931,2025-06-13,6
user_2931,2025-06-19,30
user_2931,2025-06-16,21
user_2931,2025-06-13,65
user_2932,2025-06-30,3
user_2932,2025-06-29,28
user_2932,2025-06-29,12
user_2932,2025-06-29,10
user_2933,2025-06-22,35
user_2933,2025-06-13,46
user_2933,2025-06-25,22
user_2933,2025-06-13,53
user_2933,2025-06-18,15
user_2933,2025-06-19,15
user_2933,2025-06-29,2
user_2933,2025-06-18,19
user_2933,2025-06-13,17
user_2933,2025-06-19,5
user_2933,2025-06-14,1
user_2934,2025-06-29,44
user_2934,2025-06-16,6
user_2934,2025-06-15,15
user_2934,2025-06-16,3
user_2934,2025-06-23,38
user_2934,2025-06-18,30
user_2934,2025-06-22,26
user_2934,2025-06-25,2
user_2934,2025-06-18,28
user_2934,2025-06-28,2
user_2934,2025-06-20,40
user_2934,2025-06-29,17
user_2934,2025-06-16,7
user_2934,2025-06-24,30
user_2934,2025-06-23,10
user_2935,2025-06-03,37
user_2935,2025-05-21,10
user_2935,2025-06-08,18
user_2935,2025-05-27,1
user_2935,2025-06-03,23
user_2935,2025-05-29,1
user_2935,2025-05-31,1
user_2935,2025-06-07,40
user_2935,2025-05-28,37
user_2935,2025-05-26,6
user_2935,2025-05-27,16
user_2935,2025-06-04,18
user_2935,2025-06-09,54
user_2935,2025-05-28,25
user_2935,2025-05-27,47
user_2935,2025-05-21,25
user_2936,2025-06-05,9
user_2936,2025-05-30,24
user_2936,2025-05-25,6
user_2936,2025-05-27,27
user_2936,2025-05-27,18
user_2936,2025-05-26,41
user_2936,2025-06-19,4
user_2936,2025-06-02,47
user_2936,2025-05-29,8
user_2936,2025-06-15,5
user_2936,2025-05-25,42
user_2936,2025-06-02,4
user_2936,2025-06-02,41
user_2936,2025-05-23,5
user_2937,2025-06-20,17
user_2937,2025-06-12,10
user_2937,2025-06-14,33
user_2937,2025-06-16,10
user_2937,2025-06-22,25
user_2937,2025-06-27,3
user_2937,2025-06-15,1
user_2937,2025-07-01,7
user_2937,2025-06-13,7
user_2937,2025-06-12,36
user_2937,2025-06-15,8
user_2937,2025-06-14,4
user_2937,2025-06-20,71
user_2938,2025-06-30,11
user_2938,2025-06-29,12
user_2938,2025-06-24,40
user_2938,2025-06-25,1
user_2939,2025-05-19,40
user_2939,2025-06-18,29
user_2939,2025-05-22,3
user_2939,2025-06-05,36
user_2939,2025-05-17,1
user_2939,2025-06-07,34
user_2939,2025-06-12,8
user_2939,2025-05-26,39
user_2939,2025-05-20,12
user_2939,2025-05-23,1
user_2939,2025-06-02,57
user_2939,2025-05-21,18
user_2940,2025-06-16,14
user_2940,2025-06-18,21
user_2940,2025-06-23,17
user_2940,2025-06-25,43
user_2940,2025-06-17,32
user_2940,2025-06-28,2
user_2940,2025-07-01,39
user_2940,2025-06-22,34
user_2940,2025-06-17,17
user_2940,2025-06-24,45
user_2940,2025-06-28,3
user_2941,2025-06-27,27
user_2941,2025-06-24,37
user_2941,2025-06-23,1
user_2941,2025-06-22,37
user_2941,2025-06-28,10
user_2941,2025-06-26,9
user_2941,2025-06-25,26
user_2942,2025-07-01,5
user_2942,2025-06-29,24
user_2942,2025-06-29,5
user_2942,2025-06-30,11
user_2942,2025-06-29,36
user_2942,2025-07-01,50
user_2943,2025-05-16,14
user_2943,2025-05-18,7
user_2943,2025-05-18,8
user_2943,2025-05-21,2
user_2943,2025-05-17,20
user_2943,2025-05-29,5
user_2943,2025-05-18,13
user_2943,2025-06-23,15
user_2943,2025-05-31,50
user_2943,2025-05-25,14
user_2943,2025-05-29,7
user_2943,2025-06-19,12
user_2943,2025-06-10,28
user_2943,2025-05-17,4
user_2943,2025-05-19,9
user_2943,2025-05-15,38
user_2943,2025-05-17,34
user_2943,2025-05-21,17
user_2943,2025-05-22,57
user_2944,2025-06-03,9
user_2944,2025-06-03,16
user_2944,2025-06-08,91
user_2944,2025-07-01,2
user_2944,2025-05-31,10
user_2944,2025-05-27,27
user_2944,2025-06-28,3
user_2944,2025-05-28,38
user_2944,2025-05-28,11
user_2944,2025-06-07,2
user_2944,2025-06-01,2
user_2944,2025-05-28,5
user_2944,2025-06-07,3
user_2944,2025-06-04,17
user_2945,2025-06-21,23
user_2945,2025-06-08,65
user_2945,2025-06-05,9
user_2945,2025-06-22,8
user_2945,2025-06-12,2
user_2945,2025-06-24,53
user_2945,2025-06-05,4
user_2945,2025-06-11,6
user_2945,2025-06-15,37
user_2945,2025-06-06,1
user_2945,2025-06-10,1
user_2945,2025-06-13,27
user_2945,2025-06-21,16
user_2946,2025-05-20,60
user_2946,2025-06-23,19
user_2946,2025-05-19,8
user_2946,2025-05-14,51
user_2946,2025-05-21,12
user_2946,2025-05-21,2
user_2946,2025-06-08,14
user_2946,2025-05-15,1
user_2946,2025-05-22,69
user_2946,2025-05-19,8
user_2946,2025-05-16,16
user_2946,2025-05-22,4
user_2946,2025-06-07,10
user_2946,2025-05-20,48
user_2946,2025-05-19,23
user_2946,2025-05-21,5
user_2946,2025-06-12,12
user_2947,2025-06-27,8
user_2947,2025-06-21,33
user_2947,2025-06-24,14
user_2947,2025-06-27,26
user_2947,2025-07-01,11
user_2947,2025-06-25,6
user_2947,2025-06-24,24
user_2947,2025-06-28,1
user_2947,2025-06-27,62
user_2947,2025-06-21,2
user_2947,2025-07-01,63
user_2947,2025-06-20,8
user_2947,2025-06-20,6
user_2947,2025-06-28,11
user_2947,2025-06-24,4
user_2947,2025-06-29,17
user_2948,2025-05-28,63
user_2948,2025-05-16,60
user_2948,2025-05-16,37
user_2948,2025-05-30,21
user_2948,2025-05-27,23
user_2948,2025-05-22,1
user_2948,2025-05-23,9
user_2948,2025-05-18,13
user_2948,2025-06-02,17
user_2948,2025-06-17,10
user_2948,2025-05-16,7
user_2948,2025-05-16,23
user_2948,2025-05-16,14
user_2948,2025-06-09,11
user_2948,2025-05-20,4
user_2948,2025-05-29,7
user_2948,2025-06-30,3
user_2949,2025-05-10,5
user_2949,2025-06-11,8
user_2949,2025-05-05,1
user_2949,2025-05-07,34
user_2949,2025-05-06,18
user_2949,2025-06-18,8
user_2949,2025-05-13,18
user_2949,2025-05-13,61
user_2950,2025-05-21,1
user_2950,2025-05-25,11
user_2950,2025-06-06,20
user_2950,2025-06-05,41
user_2950,2025-05-23,20
user_2950,2025-05-22,22
user_2950,2025-06-06,7
user_2950,2025-05-22,5
user_2950,2025-06-06,15
user_2950,2025-05-28,17
user_2950,2025-05-27,39
user_2950,2025-05-28,18
user_2950,2025-06-29,12
user_2950,2025-05-23,16
user_2950,2025-06-02,2
user_2950,2025-05-22,1
user_2950,2025-06-03,4
user_2950,2025-06-13,14
user_2951,2025-06-13,75
user_2951,2025-05-14,2
user_2951,2025-05-18,10
user_2951,2025-05-23,2
user_2951,2025-05-27,5
user_2951,2025-05-14,31
user_2951,2025-05-13,24
user_2951,2025-05-14,26
user_2951,2025-05-28,17
user_2951,2025-05-17,5
user_2951,2025-05-29,2
user_2951,2025-06-18,30
user_2951,2025-05-24,89
user_2951,2025-05-24,2
user_2951,2025-05-16,17
user_2951,2025-05-21,1
user_2951,2025-05-16,26
user_2951,2025-05-23,45
user_2951,2025-06-14,40
user_2951,2025-05-21,15
user_2951,2025-05-17,45
user_2951,2025-05-30,30
user_2951,2025-05-28,37
user_2951,2025-06-07,34
user_2952,2025-05-28,16
user_2952,2025-05-29,34
user_2952,2025-05-25,9
user_2952,2025-05-30,83
user_2952,2025-05-28,2
user_2952,2025-06-02,19
user_2952,2025-06-09,38
user_2952,2025-05-24,1
user_2952,2025-06-06,21
user_2952,2025-05-23,84
user_2952,2025-06-17,25
user_2952,2025-05-22,4
user_2952,2025-05-25,1
user_2952,2025-06-08,1
user_2952,2025-05-24,7
user_2952,2025-05-26,6
user_2952,2025-06-29,64
user_2952,2025-05-31,2
user_2952,2025-06-03,74
user_2953,2025-05-28,12
user_2953,2025-05-20,5
user_2953,2025-05-27,6
user_2953,2025-05-25,25
user_2953,2025-07-01,1
user_2953,2025-06-03,2
user_2953,2025-06-16,29
user_2953,2025-05-24,14
user_2953,2025-05-30,16
user_2953,2025-06-27,131
user_2953,2025-05-19,26
user_2954,2025-06-05,22
user_2954,2025-06-06,8
user_2954,2025-06-12,6
user_2954,2025-06-14,38
user_2954,2025-06-04,12
user_2954,2025-06-16,17
user_2954,2025-06-03,8
user_2954,2025-06-18,13
user_2954,2025-06-14,20
user_2954,2025-07-01,39
user_2954,2025-06-07,13
user_2954,2025-06-09,6
user_2954,2025-06-12,6
user_2954,2025-06-04,2
user_2954,2025-06-06,12
user_2954,2025-06-04,22
user_2954,2025-06-23,11
user_2954,2025-06-23,3
user_2954,2025-06-03,33
user_2955,2025-05-24,23
user_2955,2025-05-22,5
user_2955,2025-05-14,1
user_2955,2025-05-15,2
user_2955,2025-05-14,1
user_2955,2025-05-14,15
user_2955,2025-05-14,111
user_2955,2025-05-20,46
user_2955,2025-05-20,2
user_2955,2025-06-01,5
user_2955,2025-05-14,4
user_2955,2025-05-23,11
user_2955,2025-05-15,15
user_2956,2025-07-01,15
user_2956,2025-06-30,18
user_2957,2025-05-05,61
user_2957,2025-05-11,22
user_2957,2025-05-13,16
user_2957,2025-05-12,12
user_2957,2025-05-25,2
user_2957,2025-05-16,22
user_2957,2025-05-04,4
user_2957,2025-05-19,5
user_2957,2025-05-12,1
user_2957,2025-05-06,44
user_2957,2025-05-08,32
user_2957,2025-05-10,7
user_2957,2025-05-12,15
user_2957,2025-06-14,8
user_2957,2025-05-14,23
user_2958,2025-07-01,63
user_2958,2025-06-19,21
user_2958,2025-06-18,59
user_2958,2025-06-19,16
user_2958,2025-06-27,42
user_2958,2025-06-21,3
user_2958,2025-06-18,1
user_2958,2025-06-23,67
user_2959,2025-06-24,5
user_2959,2025-06-26,1
user_2959,2025-06-30,2
user_2959,2025-06-23,4
user_2959,2025-06-24,14
user_2959,2025-06-25,19
user_2959,2025-06-24,24
user_2959,2025-06-24,1
user_2959,2025-06-29,7
user_2959,2025-07-01,27
user_2959,2025-06-30,13
user_2959,2025-06-24,27
user_2960,2025-06-26,9
user_2960,2025-06-23,10
user_2960,2025-06-24,3
user_2960,2025-06-24,13
user_2960,2025-06-30,19
user_2960,2025-06-21,7
user_2960,2025-06-25,23
user_2960,2025-06-23,4
user_2960,2025-06-22,15
user_2960,2025-06-22,17
user_2961,2025-06-21,2
user_2961,2025-06-25,18
user_2961,2025-06-21,5
user_2961,2025-06-17,70
user_2961,2025-06-22,88
user_2961,2025-06-18,11
user_2961,2025-06-16,12
user_2961,2025-06-17,1
user_2961,2025-06-15,9
user_2961,2025-06-20,20
user_2961,2025-06-23,16
user_2961,2025-06-22,2
user_2961,2025-06-25,25
user_2961,2025-06-15,1
user_2961,2025-06-22,36
user_2961,2025-06-22,11
user_2962,2025-05-28,23
user_2962,2025-05-28,2
user_2962,2025-06-16,4
user_2962,2025-06-05,10
user_2962,2025-05-28,9
user_2962,2025-06-01,19
user_2962,2025-05-28,1
user_2962,2025-06-05,1
user_2962,2025-05-28,79
user_2962,2025-05-27,20
user_2962,2025-05-28,34
user_2962,2025-06-04,12
user_2962,2025-06-02,22
user_2962,2025-06-14,1
user_2962,2025-05-27,6
user_2962,2025-06-09,4
user_2962,2025-06-01,14
user_2962,2025-05-31,12
user_2962,2025-06-12,5
user_2962,2025-05-30,14
user_2962,2025-06-16,4
user_2962,2025-06-03,41
user_2963,2025-05-31,13
user_2963,2025-06-07,4
user_2963,2025-05-30,12
user_2963,2025-05-29,15
user_2963,2025-06-09,58
user_2963,2025-05-30,11
user_2963,2025-05-31,4
user_2963,2025-06-05,3
user_2963,2025-05-29,3
user_2963,2025-06-02,1
user_2963,2025-06-17,17
user_2964,2025-06-20,2
user_2964,2025-06-20,68
user_2964,2025-06-22,19
user_2964,2025-06-21,7
user_2964,2025-06-25,19
user_2964,2025-06-25,1
user_2964,2025-06-27,22
user_2964,2025-06-16,4
user_2964,2025-06-23,8
user_2964,2025-06-24,28
user_2964,2025-06-23,12
user_2964,2025-06-19,19
user_2964,2025-06-19,31
user_2964,2025-06-21,2
user_2964,2025-06-27,36
user_2965,2025-06-04,20
user_2965,2025-05-31,19
user_2965,2025-06-05,1
user_2965,2025-06-18,15
user_2965,2025-06-05,3
user_2965,2025-06-13,15
user_2965,2025-05-28,24
user_2965,2025-06-03,8
user_2965,2025-06-22,34
user_2965,2025-05-28,23
user_2965,2025-05-29,1
user_2965,2025-05-30,1
user_2965,2025-06-07,28
user_2965,2025-05-29,4
user_2965,2025-05-29,16
user_2965,2025-06-03,1
user_2965,2025-06-01,1
user_2966,2025-06-10,26
user_2966,2025-06-10,13
user_2966,2025-06-14,7
user_2966,2025-07-01,6
user_2966,2025-06-28,33
user_2966,2025-06-27,4
user_2966,2025-06-06,37
user_2966,2025-06-17,20
user_2966,2025-06-20,1
user_2966,2025-06-23,6
user_2966,2025-06-04,22
user_2966,2025-06-17,19
user_2966,2025-06-08,2
user_2966,2025-06-18,1
user_2966,2025-06-18,63
user_2967,2025-05-14,31
user_2967,2025-05-08,3
user_2967,2025-05-16,1
user_2967,2025-05-29,13
user_2967,2025-05-12,1
user_2967,2025-05-09,35
user_2967,2025-05-20,1
user_2967,2025-06-13,8
user_2967,2025-05-17,25
user_2968,2025-06-03,33
user_2968,2025-05-26,90
user_2968,2025-05-23,4
user_2968,2025-05-18,10
user_2968,2025-05-21,35
user_2968,2025-06-06,9
user_2968,2025-06-14,52
user_2968,2025-05-21,40
user_2968,2025-05-17,14
user_2968,2025-05-28,8
user_2968,2025-05-16,1
user_2968,2025-06-07,14
user_2968,2025-05-17,46
user_2968,2025-06-13,7
user_2968,2025-05-24,7
user_2968,2025-05-28,59
user_2969,2025-06-13,9
user_2969,2025-06-17,27
user_2969,2025-06-17,7
user_2969,2025-06-16,68
user_2969,2025-06-11,8
user_2969,2025-06-13,10
user_2969,2025-06-19,4
user_2969,2025-06-16,35
user_2969,2025-06-21,22
user_2969,2025-06-16,124
user_2969,2025-06-15,4
user_2969,2025-06-27,14
user_2969,2025-06-15,5
user_2969,2025-06-28,16
user_2969,2025-06-20,12
user_2969,2025-06-13,8
user_2969,2025-06-12,8
user_2970,2025-06-19,29
user_2970,2025-06-19,19
user_2970,2025-06-05,9
user_2970,2025-06-08,1
user_2970,2025-06-05,10
user_2970,2025-06-26,65
user_2970,2025-06-18,5
user_2970,2025-06-30,76
user_2970,2025-06-10,14
user_2970,2025-06-09,38
user_2970,2025-06-08,2
user_2970,2025-06-11,3
user_2970,2025-06-10,17
user_2970,2025-06-21,23
user_2970,2025-06-18,17
user_2970,2025-06-05,42
user_2971,2025-06-27,68
user_2971,2025-06-02,38
user_2971,2025-06-30,24
user_2971,2025-06-11,43
user_2971,2025-06-02,4
user_2971,2025-06-04,59
user_2971,2025-05-30,11
user_2971,2025-06-10,21
user_2971,2025-06-15,6
user_2971,2025-06-01,35
user_2971,2025-06-16,5
user_2971,2025-06-04,12
user_2971,2025-06-06,36
user_2971,2025-06-08,14
user_2971,2025-06-02,1
user_2971,2025-06-24,25
user_2972,2025-05-28,4
user_2972,2025-05-19,15
user_2972,2025-05-21,35
user_2972,2025-06-17,17
user_2972,2025-05-30,82
user_2972,2025-05-20,47
user_2972,2025-05-26,4
user_2972,2025-05-21,23
user_2973,2025-05-12,9
user_2973,2025-05-05,3
user_2973,2025-05-23,9
user_2973,2025-05-07,4
user_2973,2025-05-11,11
user_2973,2025-05-04,7
user_2973,2025-05-06,1
user_2973,2025-05-02,97
user_2973,2025-05-28,17
user_2973,2025-05-04,5
user_2973,2025-05-07,9
user_2973,2025-05-15,10
user_2973,2025-06-02,5
user_2973,2025-05-02,18
user_2973,2025-06-15,38
user_2973,2025-05-02,17
user_2973,2025-05-08,29
user_2973,2025-05-04,5
user_2973,2025-05-05,5
user_2973,2025-05-02,19
user_2973,2025-05-11,38
user_2973,2025-05-13,20
user_2974,2025-06-23,15
user_2974,2025-06-24,21
user_2974,2025-06-20,17
user_2974,2025-06-18,4
user_2974,2025-06-27,12
user_2974,2025-06-25,1
user_2974,2025-06-24,3
user_2974,2025-06-23,5
user_2975,2025-05-19,25
user_2975,2025-05-20,49
user_2975,2025-05-15,7
user_2975,2025-05-28,30
user_2975,2025-06-19,19
user_2975,2025-05-21,17
user_2975,2025-05-17,9
user_2975,2025-05-16,18
user_2975,2025-05-31,20
user_2975,2025-05-19,1
user_2975,2025-05-15,37
user_2975,2025-05-18,43
user_2975,2025-05-15,17
user_2975,2025-06-15,16
user_2975,2025-05-15,5
user_2976,2025-05-15,30
user_2976,2025-05-21,1
user_2976,2025-06-01,19
user_2976,2025-05-04,1
user_2976,2025-05-11,5
user_2976,2025-05-06,1
user_2976,2025-05-10,1
user_2976,2025-05-04,3
user_2976,2025-05-04,2
user_2976,2025-05-13,5
user_2977,2025-05-26,30
user_2977,2025-06-03,12
user_2977,2025-06-15,1
user_2977,2025-05-26,11
user_2977,2025-05-29,12
user_2977,2025-06-18,11
user_2977,2025-05-27,31
user_2977,2025-05-30,28
user_2978,2025-05-25,5
user_2978,2025-06-04,6
user_2978,2025-05-26,1
user_2978,2025-06-03,1
user_2978,2025-06-10,8
user_2978,2025-05-28,19
user_2978,2025-06-02,87
user_2978,2025-05-25,38
user_2978,2025-06-03,42
user_2978,2025-06-05,28
user_2979,2025-06-17,22
user_2979,2025-06-28,2
user_2979,2025-06-24,38
user_2979,2025-06-01,2
user_2979,2025-06-08,22
user_2979,2025-06-11,37
user_2979,2025-06-07,6
user_2979,2025-06-18,11
user_2979,2025-06-04,13
user_2979,2025-06-17,70
user_2979,2025-05-31,2
user_2979,2025-06-02,46
user_2979,2025-06-06,1
user_2979,2025-06-07,15
user_2979,2025-05-30,3
user_2979,2025-05-30,14
user_2979,2025-06-06,12
user_2979,2025-06-04,17
user_2979,2025-06-09,66
user_2980,2025-06-16,2
user_2980,2025-05-14,46
user_2980,2025-06-08,20
user_2980,2025-05-11,11
user_2980,2025-06-06,44
user_2980,2025-06-02,6
user_2980,2025-05-28,22
user_2980,2025-06-02,20
user_2980,2025-05-15,20
user_2980,2025-05-15,1
user_2980,2025-05-27,37
user_2980,2025-05-24,5
user_2980,2025-05-12,3
user_2980,2025-05-17,6
user_2980,2025-06-01,15
user_2981,2025-05-07,40
user_2981,2025-05-23,23
user_2981,2025-05-08,1
user_2981,2025-05-08,6
user_2981,2025-05-16,1
user_2981,2025-05-09,4
user_2981,2025-05-18,8
user_2981,2025-05-10,1
user_2981,2025-05-07,15
user_2981,2025-05-17,27
user_2981,2025-05-13,6
user_2981,2025-05-10,21
user_2981,2025-05-12,3
user_2981,2025-05-07,6
user_2982,2025-06-01,11
user_2982,2025-06-01,12
user_2982,2025-06-01,22
user_2982,2025-06-08,5
user_2982,2025-06-08,6
user_2982,2025-06-04,49
user_2982,2025-06-02,4
user_2982,2025-06-08,8
user_2982,2025-06-03,10
user_2982,2025-06-17,36
user_2982,2025-06-10,17
user_2982,2025-05-31,16
user_2982,2025-06-30,36
user_2982,2025-06-01,72
user_2982,2025-06-02,2
user_2982,2025-06-03,3
user_2982,2025-06-02,7
user_2983,2025-06-20,7
user_2983,2025-06-16,10
user_2983,2025-06-18,1
user_2983,2025-06-18,8
user_2983,2025-06-13,33
user_2983,2025-06-25,6
user_2983,2025-06-16,47
user_2983,2025-06-15,41
user_2983,2025-06-13,36
user_2983,2025-06-20,29
user_2983,2025-06-13,10
user_2983,2025-06-18,14
user_2983,2025-06-22,9
user_2983,2025-06-18,9
user_2983,2025-06-24,47
user_2984,2025-05-12,56
user_2984,2025-05-19,3
user_2984,2025-05-15,12
user_2984,2025-05-19,4
user_2984,2025-05-16,32
user_2984,2025-05-20,2
user_2984,2025-06-03,8
user_2984,2025-05-15,23
user_2984,2025-05-16,17
user_2985,2025-06-13,7
user_2985,2025-06-13,4
user_2985,2025-06-08,23
user_2985,2025-06-09,34
user_2985,2025-06-12,5
user_2985,2025-06-13,3
user_2985,2025-06-26,3
user_2985,2025-06-14,3
user_2985,2025-06-08,31
user_2985,2025-06-16,1
user_2985,2025-06-30,9
user_2985,2025-06-13,13
user_2985,2025-06-10,16
user_2985,2025-06-10,36
user_2985,2025-06-25,12
user_2986,2025-05-14,18
user_2986,2025-05-17,32
user_2986,2025-05-23,93
user_2986,2025-05-13,11
user_2986,2025-05-18,11
user_2986,2025-06-03,10
user_2986,2025-05-28,20
user_2986,2025-05-19,23
user_2986,2025-05-15,3
user_2986,2025-06-16,9
user_2986,2025-05-16,6
user_2986,2025-05-22,112
